Company,Agency,Seniority,Rating Code,Market,Rating,Rating Date,Watch Code,Watch Eff Date,Outlook,Outlook Eff Date,Rating Endorsement,Affirmation Date
OI European Group BV,S&P,Senior Secured,SSE,Foreign,NR,2019-06-28,--,,--,,--,
OI European Group BV,S&P,Senior Secured,SSE,Foreign,BBB-,2015-09-02,,,,,,
OI European Group BV,S&P,Senior Secured,SSE,Foreign,BBB,2011-04-20,,,,,,
OI European Group BV,S&P,Senior Secured,SSE,Domestic,BBB-,2015-09-02,--,,--,,EUE,
OI European Group BV,Moody's,Senior Unsecured,MSU,Domestic,WR,2025-02-15,--,,--,,EUEUKE,
OI European Group BV,Moody's,Senior Unsecured,MSU,Domestic,Ba3,2022-08-10,,,,,,
OI European Group BV,Moody's,Senior Unsecured,MSU,Domestic,B1,2020-10-29,,,,,,
OI European Group BV,Moody's,Senior Unsecured,MSU,Domestic,Ba3,2019-11-05,,,,,,
OI European Group BV,Moody's,Senior Secured,MSE,Foreign,WR,2013-05-13,--,,--,,--,
OI European Group BV,Moody's,Senior Secured,MSE,Foreign,Baa2,2011-04-19,,,,,,
OI European Group BV,Moody's,Senior Secured Bank Credit Facility Rating,MSC,Domestic,WR,2018-05-22,--,,--,,EUE,
OI European Group BV,Moody's,Senior Secured Bank Credit Facility Rating,MSC,Domestic,Baa3,2015-08-06,,,,,,
OI European Group BV,Moody's,Senior Secured Bank Credit Facility Rating,MSC,Domestic,Baa2,2013-03-19,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Foreign,LGD4 - 51% **,2020-10-29,--,,--,,--,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,WR **,2025-02-15,--,,--,,--,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 54%,2024-11-21,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 50%,2024-05-16,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 59%,2022-08-10,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 52%,2021-11-08,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 51%,2020-10-29,,,,,,
OI European Group BV,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 52%,2019-11-05,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 57% **,2026-08-27,--,,--,,--,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 55%,2025-09-15,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 54%,2024-11-21,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 50%,2024-05-16,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 59%,2022-08-10,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 52%,2021-11-08,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 51%,2020-10-29,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Foreign,LGD4 - 53%,2019-09-05,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 57% **,2026-08-27,--,,--,,--,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 55%,2025-09-15,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 54%,2024-11-21,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 50%,2024-05-16,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 59%,2022-08-10,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 52%,2021-11-08,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 51%,2020-10-29,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Unsecured,MGT,Domestic,LGD4 - 53%,2019-09-05,,,,,,
OI European Group BV,Moody's,LGD BACKED Senior Secured Bank Credit Facility,MGG,Domestic,LGD2 - 29% **,2026-08-27,--,,--,,--,
OI European Group BV,Moody's,LGD BACKED Senior Secured Bank Credit Facility,MGG,Domestic,LGD2 - 28%,2025-11-03,,,,,,
OI European Group BV,Moody's,LGD Senior Secured Bank Credit Facility,MGF,Domestic,WR **,2018-05-22,--,,--,,--,
OI European Group BV,Moody's,LGD Senior Secured Bank Credit Facility,MGF,Domestic,LGD2 - 14%,2015-08-06,,,,,,
OI European Group BV,Moody's,Derived Long-term Issuer Rating,MDL,Foreign,B1,2026-08-27,--,,NEG,2026-08-27,EUEUKE,
OI European Group BV,Moody's,Backed Senior Secured Bank Credit Facility Rating,MCS,Domestic,Ba2,2025-11-03,--,,--,,EUEUKE,2026-08-27
OI European Group BV,Moody's,Backed Senior Secured Bank Credit Facility Rating,MCS,Domestic,WR,2011-06-30,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Foreign,B1,2025-08-21,--,,--,,EUEUKE,2026-08-27
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Foreign,Ba3,2022-08-10,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Foreign,B1,2020-10-29,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Foreign,Ba3,2019-09-05,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Domestic,B1,2025-08-21,--,,--,,EUEUKE,2026-08-27
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Domestic,Ba3,2022-08-10,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Domestic,B1,2020-10-29,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Domestic,Ba3,2015-08-06,,,,,,
OI European Group BV,Moody's,Backed Senior Unsecured,MBU,Domestic,Ba2,2013-03-19,,,,,,
OI European Group BV,Fitch,Senior Unsecured,FSU,Foreign,WD,2012-08-28,--,,--,,--,
OI European Group BV,Fitch,Senior Unsecured,FSU,Foreign,BB+,2008-05-30,,,,,,
OI European Group BV,Fitch,Senior Unsecured,FSU,Foreign,BB,2007-12-10,,,,,,
OI European Group BV,Fitch,Senior Unsecured,FSU,Foreign,BB-,2007-06-12,,,,,,
OI European Group BV,Fitch,Senior Unsecured,FSU,Foreign,B,2007-03-02,,,,,,
OI European Group BV,Fitch,Secured,FSR,Foreign,WD,2012-08-28,--,,--,,--,
OI European Group BV,Fitch,Secured,FSR,Foreign,BBB-,2008-05-30,,,,,,
OI European Group BV,Fitch,Long-term Issuer Default Rating,FDL,Foreign,WD,2012-08-28,--,,--,,EUE,
OI European Group BV,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB,2011-04-28,,,,,,
Olav Thon Eiendom AS,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2021-02-16,--,,--,,EURUKE,2024-11-13
Olav Thon Eiendom AS,Moody's,Derived Long-term Issuer Rating,MDL,Domestic,Baa2,2024-11-13,--,,POS,2024-11-13,EURUKE,
Olav Thon Eiendom AS,Egan-Jones,Senior Unsecured,EJU,Foreign,A-,2022-09-15,--,,--,,--,2024-12-05
Olav Thon Eiendom AS,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB,2017-04-10,,,,,,
Olav Thon Eiendom AS,Egan-Jones,Senior Unsecured,EJU,Domestic,A-,2022-09-15,--,,--,,--,2024-12-05
Olav Thon Eiendom AS,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB,2017-04-10,,,,,,
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Foreign,A1+,2024-06-18,--,,--,,--,2024-12-05
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2022-09-15,,,,,,
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Foreign,A2,2017-04-10,,,,,,
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Domestic,A1+,2024-06-18,--,,--,,--,2024-12-05
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2022-09-15,,,,,,
Olav Thon Eiendom AS,Egan-Jones,Commercial Paper,EJC,Domestic,A2,2017-04-10,,,,,,
Opmobility SE,S&P,Senior Unsecured,SSU,Domestic,BB+,2024-03-06,--,,--,,EURUKE,2025-07-29
Opmobility SE,S&P,Long-term Issuer Rating,SPI,Foreign,BB+,2024-03-01,--,,NEGATIVE,2025-05-28,EURUKE,2025-05-28
Opmobility SE,S&P,Long-term Issuer Rating,SPI,Domestic,BB+,2024-03-01,--,,NEGATIVE,2025-05-28,EURUKE,2025-05-28
Orange SA,S&P,Senior Unsecured,SSU,Foreign,BBB+,2013-04-22,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Senior Unsecured,SSU,Foreign,A-,2005-02-10,,,,,,
Orange SA,S&P,Senior Unsecured,SSU,Domestic,BBB+,2013-04-22,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB+,2013-04-22,--,,STABLE,2016-01-27,EURUKE,2026-06-08
Orange SA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB+,2013-04-22,--,,STABLE,2016-01-27,EURUKE,2026-06-08
Orange SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB+,2013-04-22,--,,--,,EUR,2026-06-08
Orange SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB+,2013-04-22,--,,--,,EUR,2026-06-08
Orange SA,S&P,Junior Subordinated,SJB,Foreign,BBB-,2014-01-23,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Junior Subordinated,SJB,Domestic,BBB-,2014-01-23,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-2,2003-05-14,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-2,2003-05-14,--,,--,,EURUKE,2026-06-08
Orange SA,S&P,Commercial Paper,SCP,Foreign,A-2,2003-05-14,--,,--,,EUR,2005-12-05
Orange SA,S&P,Commercial Paper,SCP,Domestic,A-2,2003-05-14,--,,--,,--,2026-06-08
Orange SA,Moody's,Senior Unsecured,MSU,Foreign,Baa1,2014-01-14,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Senior Unsecured,MSU,Foreign,A3,2010-09-15,,,,,,
Orange SA,Moody's,Senior Unsecured,MSU,Foreign,WR,2010-09-07,,,,,,
Orange SA,Moody's,Senior Unsecured,MSU,Foreign,A3,2005-06-23,,,,,,
Orange SA,Moody's,Senior Unsecured,MSU,Domestic,Baa1,2014-01-14,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Senior Unsecured,MSU,Domestic,A3,2005-06-23,,,,,,
Orange SA,Moody's,Most Recent Short-term Rating,MRS,Domestic,P-2,2026-06-11,--,,STA,2026-06-11,EURUKE,
Orange SA,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Domestic,(P)Baa1 *,2014-01-14,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Junior Subordinated,MJB,Foreign,WR,2023-01-25,--,,--,,EURUKE,
Orange SA,Moody's,Junior Subordinated,MJB,Foreign,Baa3,2014-01-23,,,,,,
Orange SA,Moody's,Junior Subordinated,MJB,Domestic,Baa3,2014-01-23,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa1,2014-01-14,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,A3,2005-06-23,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa1,2005-02-23,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa2,2004-03-03,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa3,2002-06-24,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa1,2001-09-26,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,A3,2001-02-15,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,A1,2000-09-18,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Aa2,1999-12-03,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Aa1,1996-07-10,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Foreign,Aaa,1995-06-27,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa1,2014-01-14,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,A3,2005-06-23,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa1,2005-02-23,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2004-03-03,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa3,2002-06-24,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa1,2001-09-26,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,A3,2001-02-15,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,A1,2000-09-18,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Aa2,1999-12-03,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Aa1,1996-07-10,,,,,,
Orange SA,Moody's,Long-term Issuer Rating,MIS,Domestic,Aaa,1995-06-27,,,,,,
Orange SA,Moody's,Derived Long-term Issuer Rating,MDL,Foreign,Baa1,2026-06-11,--,,STA,2026-06-11,EURUKE,
Orange SA,Moody's,Derived Long-term Issuer Rating,MDL,Domestic,Baa1,2026-06-11,--,,STA,2026-06-11,EURUKE,
Orange SA,Moody's,Commercial Paper,MCP,Domestic,P-2,2004-03-03,--,,--,,EURUKE,2026-06-11
Orange SA,Moody's,Baseline Credit Assessments Rating,MBC,Foreign,baa2 **,2023-06-19,--,,--,,--,2026-06-11
Orange SA,Moody's,Baseline Credit Assessments Rating,MBC,Domestic,baa2 **,2023-06-19,--,,--,,--,2026-06-11
Orange SA,JCR,Long-term Senior Unsecured Debt Rating,JSU,Foreign,WR,2016-11-25,--,,--,,JPR,
Orange SA,JCR,Long-term Senior Unsecured Debt Rating,JSU,Foreign,A-,2016-03-28,,,,,,
Orange SA,JCR,Long-term Senior Unsecured Debt Rating,JSU,Foreign,A-,2015-01-26,,,,,,
Orange SA,JCR,Long-term Senior Unsecured Debt Rating,JSU,Foreign,A-,2014-03-31,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,WR,2021-04-07,--,,--,,JPR,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2019-12-20,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2018-06-27,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A-,2017-06-16,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A-,2016-03-28,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A-,2015-01-26,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A-,2014-03-31,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2013-03-15,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2012-03-15,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2011-03-08,,,,,,
Orange SA,JCR,Long-term Issuer Rating,JCI,Foreign,A,2009-12-14,,,,,,
Orange SA,Fitch,Senior Unsecured,FSU,Foreign,BBB+,2018-05-25,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Senior Unsecured,FSU,Foreign,WD,2017-12-20,,,,,,
Orange SA,Fitch,Senior Unsecured,FSU,Foreign,BBB+,2012-10-30,,,,,,
Orange SA,Fitch,Senior Unsecured,FSU,Foreign,A-,2006-09-27,,,,,,
Orange SA,Fitch,Senior Unsecured,FSU,Domestic,BBB+,2016-03-11,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Senior Unsecured,FSU,Domestic,WD,2015-10-14,,,,,,
Orange SA,Fitch,Senior Unsecured,FSU,Domestic,BBB+,2014-01-14,,,,,,
Orange SA,Fitch,Short-term Issuer Rating,FSS,Foreign,WD,2009-07-06,--,,--,,--,
Orange SA,Fitch,Short-term Issuer Rating,FSS,Foreign,F1,2005-03-24,,,,,,
Orange SA,Fitch,Short-term Issuer Rating,FSS,Foreign,F2,2003-08-07,,,,,,
Orange SA,Fitch,Long-term Senior Unsecured MTN Rating,FMU,Domestic,BBB+,2014-01-14,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Short-term MTN Rating,FMT,Domestic,F2,2014-01-14,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,WD,2007-03-01,--,,--,,--,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,A-,2004-06-14,,,,,,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,BBB+,2004-02-19,,,,,,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,BBB,2003-08-07,,,,,,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,A,2000-09-11,,,,,,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,AA,1999-12-21,,,,,,
Orange SA,Fitch,Long-term Issuer Rating,FIS,Foreign,AA+,1998-02-19,,,,,,
Orange SA,Fitch,Short-term Debt Rating,FDT,Foreign,F2,2018-11-15,--,,--,,EUR,
Orange SA,Fitch,Short-term Debt Rating,FDT,Domestic,F2,2015-01-08,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F2,2009-07-06,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F1,2005-03-24,,,,,,
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F2,2003-08-07,,,,,,
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F3,2002-07-05,,,,,,
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F2,2001-06-21,,,,,,
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F1,2000-09-11,,,,,,
Orange SA,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F1+,1998-02-19,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB+,2012-10-30,--,,Sta,2026-02-26,EURUKE,2026-02-26
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,A-,2004-06-14,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB+,2004-02-19,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB,2003-08-07,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB-,2002-07-05,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB+,2001-09-28,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,A-,2001-06-21,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,A,2000-09-11,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,AA,1999-12-21,,,,,,
Orange SA,Fitch,Long-term Issuer Default Rating,FDL,Foreign,AA+,1998-02-19,,,,,,
Orange SA,Fitch,Commercial Paper,FCP,Foreign,WD,2022-06-27,--,,--,,EUR,
Orange SA,Fitch,Commercial Paper,FCP,Foreign,F2,2009-07-17,,,,,,
Orange SA,Fitch,Commercial Paper,FCP,Foreign,F1,2006-09-27,,,,,,
Orange SA,Fitch,Commercial Paper,FCP,Domestic,F2,2009-07-17,--,,--,,EURUKE,2026-02-26
Orange SA,Fitch,Subordinated,FBD,Foreign,WD,2023-01-30,--,,--,,EURUKE,
Orange SA,Fitch,Subordinated,FBD,Foreign,BBB-,2022-06-24,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,WD,2021-07-08,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,BBB-,2015-06-09,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,WD,2014-01-14,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,BBB-,2012-10-30,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,BBB,2010-01-26,,,,,,
Orange SA,Fitch,Subordinated,FBD,Foreign,BBB+,2006-09-27,,,,,,
Orange SA,Fitch,Subordinated,FBD,Domestic,BBB-,2015-06-09,--,,--,,EURUKE,2026-02-26
Orange SA,Egan-Jones,Senior Unsecured,EJU,Foreign,NR,2024-05-30,--,,--,,--,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Foreign,BB-,2022-08-10,,,,,,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB-,2016-11-08,,,,,,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Foreign,BB+,2016-04-12,,,,,,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Domestic,NR,2024-05-30,--,,--,,--,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Domestic,BB-,2022-04-25,,,,,,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB-,2016-11-08,,,,,,
Orange SA,Egan-Jones,Senior Unsecured,EJU,Domestic,BB+,2016-02-10,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,NR,2023-04-27,--,,--,,--,2024-05-30
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,A2,2022-08-10,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2020-02-19,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,A2,2018-03-16,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2016-11-08,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Foreign,A2,2016-04-12,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,NR,2023-04-27,--,,--,,--,2024-05-30
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,A2,2022-04-25,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2020-02-19,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,A2,2018-03-16,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2016-11-08,,,,,,
Orange SA,Egan-Jones,Commercial Paper,EJC,Domestic,A2,2016-02-10,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BBB,2025-12-15,--,,--,,EURUKE,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BBB-,2022-09-19,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BB+,2018-04-05,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BB,2017-07-31,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BB-,2017-07-06,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,B+,2017-01-18,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,BB-,2016-12-16,,,,,,
Orano SA,S&P,Senior Unsecured,SSU,Domestic,B+,2015-12-22,,,,,,
Orano SA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2025-12-15,--,,STABLE,2025-12-15,EURUKE,
Orano SA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2025-12-15,--,,STABLE,2025-12-15,EURUKE,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB,2025-12-15,--,,--,,EURUKE,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB-,2025-06-03,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,NR,2024-09-30,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB-,2022-09-19,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BB+,2022-07-25,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,NR,2021-10-08,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BB+,2018-04-05,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BB,2017-07-31,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB,2025-12-15,--,,--,,EURUKE,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB-,2022-09-19,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BB+,2022-07-25,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,NR,2021-10-08,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BB+,2018-04-05,,,,,,
Orano SA,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BB,2017-07-31,,,,,,
Parnassia Groep BV,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F1+,2021-01-07,--,,--,,EURUKE,2025-11-11
Parnassia Groep BV,Fitch,Short-term Issuer Default Rating,FDS,Domestic,F1+,2021-01-07,--,,--,,EURUKE,2024-11-29
Parnassia Groep BV,Fitch,Long-term Issuer Default Rating,FDL,Foreign,AA,2024-11-29,--,,Sta,2025-11-11,EURUKE,2025-11-11
Parnassia Groep BV,Fitch,Long-term Issuer Default Rating,FDL,Foreign,AA-,2021-01-07,,,,,,
Parnassia Groep BV,Fitch,Long-term Issuer Default Rating,FDL,Domestic,AA,2024-11-29,--,,Sta,2025-11-11,EURUKE,2025-11-11
Parnassia Groep BV,Fitch,Long-term Issuer Default Rating,FDL,Domestic,AA-,2021-01-07,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,C,2026-08-25,--,,--,,EURUKE,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,D,2026-08-19,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,CCC,2026-02-16,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,CCC+,2024-08-21,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,D,2024-08-15,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,CC,2024-08-05,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,CCC,2024-07-30,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,B,2021-04-12,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,B+,2017-01-20,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,B,2016-12-21,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,B-,2016-01-29,,,,,,
PCF GmbH,S&P,Senior Secured,SSE,Domestic,CCC+,2014-07-30,,,,,,
PCF GmbH,S&P,Long-term Issuer Rating,SPI,Foreign,CCC-,2026-08-25,--,,NEGATIVE,2026-08-25,EURUKE,
PCF GmbH,S&P,Long-term Issuer Rating,SPI,Domestic,CCC-,2026-08-25,--,,NEGATIVE,2026-08-25,EURUKE,
